date,equity,n_positions
2021-01-04,100000000.0,0
2021-01-05,100000000.0,0
2021-01-06,100000000.0,0
2021-01-07,100000000.0,0
2021-01-08,100000000.0,0
2021-01-11,100000000.0,0
2021-01-12,100000000.0,0
2021-01-13,100000000.0,0
2021-01-14,100000000.0,0
2021-01-15,100000000.0,0
2021-01-18,100000000.0,0
2021-01-19,100000000.0,0
2021-01-20,100000000.0,0
2021-01-21,100000000.0,0
2021-01-22,100000000.0,0
2021-01-25,100000000.0,0
2021-01-26,100000000.0,0
2021-01-27,100000000.0,0
2021-01-28,100000000.0,0
2021-01-29,100000000.0,0
2021-02-01,99020885.58289,0
2021-02-02,99843487.38289002,0
2021-02-03,101585742.48289001,0
2021-02-04,101559006.18289003,0
2021-02-05,102041237.86408001,0
2021-02-08,101999483.26408002,0
2021-02-09,102390020.26408002,0
2021-02-10,102776698.06408001,0
2021-02-15,103426866.16408001,0
2021-02-16,103810917.76408002,0
2021-02-17,103599905.56408001,0
2021-02-18,102367746.16408002,0
2021-02-19,102736506.76408002,0
2021-02-22,101490828.45958002,0
2021-02-23,100630713.77884004,0
2021-02-24,98377977.01015002,0
2021-02-25,99659251.21015002,0
2021-02-26,98691661.21015002,0
2021-03-02,98749872.31015001,0
2021-03-03,98964118.21015002,0
2021-03-04,98848583.41015002,0
2021-03-05,96901246.30663003,0
2021-03-08,95359002.25663003,0
2021-03-09,94004625.94309002,0
2021-03-10,93790361.14309002,0
2021-03-11,94874418.24184003,0
2021-03-12,96402020.64184003,0
2021-03-15,96923741.64184003,0
2021-03-16,97036893.74584001,0
2021-03-17,96659993.54584001,0
2021-03-18,96960577.34584002,0
2021-03-19,96781534.04584002,0
2021-03-22,97059350.54584001,0
2021-03-23,96493768.29784001,0
2021-03-24,96440784.39784002,0
2021-03-25,96701223.69784002,0
2021-03-26,97644059.19784002,0
2021-03-29,97874881.29784001,0
2021-03-30,98304168.69784002,0
2021-03-31,98269397.19784002,0
2021-04-01,98366590.89784002,0
2021-04-02,98448881.49784002,0
2021-04-05,98804031.68318503,0
2021-04-06,99263753.48318502,0
2021-04-07,99300949.58318503,0
2021-04-08,100444872.98318502,0
2021-04-09,100792324.28318503,0
2021-04-12,100171336.88318503,0
2021-04-13,100440642.98318502,0
2021-04-14,100825392.98318502,0
2021-04-15,101346043.88318503,0
2021-04-16,101605830.68318503,0
2021-04-19,102166198.58318503,0
2021-04-20,103085393.78318503,0
2021-04-21,102731452.58318503,0
2021-04-22,103454391.08318503,0
2021-04-23,104367975.68318503,0
2021-04-26,104708251.28318503,0
2021-04-27,106685154.38318501,0
2021-04-28,104427029.18318503,0
2021-04-29,103578587.48318502,0
2021-04-30,103000713.68318503,0
2021-05-03,101796778.80068503,0
2021-05-04,101648002.08767503,0
2021-05-06,103448308.08767505,0
2021-05-07,104789325.18767506,0
2021-05-10,106557323.88767505,0
2021-05-11,106987218.65267505,0
2021-05-12,104672953.25267506,0
2021-05-13,102463831.25267504,0
2021-05-14,102205874.83289503,0
2021-05-17,101536783.33289503,0
2021-05-18,103658492.83289503,0
2021-05-20,103446199.97789502,0
2021-05-21,102895131.77789505,0
2021-05-24,101941730.27789503,0
2021-05-25,102094523.74589504,0
2021-05-26,102056624.74589506,0
2021-05-27,103190795.74589504,0
2021-05-28,103564156.24589506,0
2021-05-31,104047118.74589506,0
2021-06-01,104163974.74589504,0
2021-06-02,104353244.74589504,0
2021-06-03,104649412.24589506,0
2021-06-04,104150380.30624002,0
2021-06-07,103765821.10624002,0
2021-06-08,104148339.10624002,0
2021-06-09,102911601.40624003,0
2021-06-10,102913819.90624002,0
2021-06-11,103477471.90624002,0
2021-06-14,103980890.50624003,0
2021-06-15,104256086.20624001,0
2021-06-16,104780400.10624002,0
2021-06-17,104069040.25249001,0
2021-06-18,104305190.35249002,0
2021-06-21,103113923.98249002,0
2021-06-22,103652240.98249002,0
2021-06-23,103633349.08249003,0
2021-06-24,103736675.38249001,0
2021-06-25,104369213.38249001,0
2021-06-28,105257599.78249002,0
2021-06-29,104935006.48249002,0
2021-06-30,105574253.98249003,0
2021-07-01,104829265.66249003,0
2021-07-02,104825068.06249002,0
2021-07-05,104392682.79868001,0
2021-07-06,105035623.89868002,0
2021-07-07,103802163.09868,0
2021-07-08,102988983.39868002,0
2021-07-09,101438052.82768002,0
2021-07-12,102400310.32768,0
2021-07-13,102846836.32768,0
2021-07-14,102209488.72768001,0
2021-07-15,102336878.32768002,0
2021-07-16,102747834.52768001,0
2021-07-19,101615674.12768002,0
2021-07-20,100940830.78168002,0
2021-07-21,100488128.98168002,0
2021-07-22,101683446.88168001,0
2021-07-23,103334486.08168001,0
2021-07-26,103353463.48168002,0
2021-07-27,104338761.88168001,0
2021-07-28,104709343.59568003,0
2021-07-29,105082335.99568,0
2021-07-30,104349101.04703002,0
2021-08-02,103800360.24703003,0
2021-08-03,102978064.81675002,0
2021-08-04,104430201.31675002,0
2021-08-05,104187785.41675003,0
2021-08-06,104245704.91675003,0
2021-08-09,104113745.11675002,0
2021-08-10,103661826.31675003,0
2021-08-11,104114530.81675002,0
2021-08-12,104323702.51675001,0
2021-08-13,103533939.91675001,0
2021-08-17,101801768.95000002,0
2021-08-18,102693044.35000002,0
2021-08-19,100000002.280735,0
2021-08-20,97726239.672535,0
2021-08-23,98457243.972535,0
2021-08-24,99666555.07253501,0
2021-08-25,100328068.57253501,0
2021-08-26,100900637.77253501,0
2021-08-27,100982202.07253501,0
2021-08-30,101314124.77253501,0
2021-08-31,102194367.07253502,0
2021-09-01,102908328.07253501,0
2021-09-02,103152551.17879,0
2021-09-03,103715974.57879001,0
2021-09-06,104486901.07879002,0
2021-09-07,105194701.57879001,0
2021-09-08,104580487.57879001,0
2021-09-09,103346468.21629001,0
2021-09-10,104001500.81629,0
2021-09-13,104328169.27579,0
2021-09-14,104739460.27579002,0
2021-09-15,104391264.67579001,0
2021-09-16,104852523.67579001,0
2021-09-17,105027213.67579003,0
2021-09-23,103018580.38504001,0
2021-09-24,103208600.55304001,0
2021-09-27,103258667.11429001,0
2021-09-28,102577656.77929,0
2021-09-29,102495826.52929,0
2021-09-30,102763428.02929002,0
2021-10-01,101538795.36529003,0
2021-10-05,101830669.47379,0
2021-10-06,100388165.84029002,0
2021-10-07,100077632.61998498,0
2021-10-08,99519296.91998498,0
2021-10-12,99253446.81998499,0
2021-10-13,100272817.419985,0
2021-10-14,100750909.11998498,0
2021-10-15,101928547.41998498,0
2021-10-18,102276846.51998499,0
2021-10-19,102962622.21998498,0
2021-10-20,102899937.21998498,0
2021-10-21,102463561.41998498,0
2021-10-22,102384219.21998498,0
2021-10-25,102702943.41998498,0
2021-10-26,102702226.466485,0
2021-10-27,102198867.26648498,0
2021-10-28,101435746.466485,0
2021-10-29,100639439.06648499,0
2021-11-01,100745654.36648497,0
2021-11-02,101074085.96648498,0
2021-11-03,100367747.336485,0
2021-11-04,100558283.63648498,0
2021-11-05,99304239.61148499,0
2021-11-08,99525415.45001498,0
2021-11-09,99226418.35001498,0
2021-11-10,97667516.65001498,0
2021-11-11,96771287.65001498,0
2021-11-12,98598983.35001498,0
2021-11-15,98744980.45001498,0
2021-11-16,98720836.15001498,0
2021-11-17,97285580.95001498,0
2021-11-18,97593888.55001497,0
2021-11-19,96970978.24286498,0
2021-11-22,97033448.14286497,0
2021-11-23,97122872.14286497,0
2021-11-24,97492629.60918999,0
2021-11-25,96938094.32118998,0
2021-11-26,95718295.52118999,0
2021-11-29,94377515.42043999,0
2021-11-30,92478154.83498998,0
2021-12-01,92880130.83498998,0
2021-12-02,93083405.73498999,0
2021-12-03,93522482.43498999,0
2021-12-06,93648508.53498998,0
2021-12-07,93331799.14681,0
2021-12-08,93072616.24681,0
2021-12-09,93840580.84681,0
2021-12-10,93790017.04681,0
2021-12-13,93608556.34681,0
2021-12-14,92931593.44681,0
2021-12-15,92724037.24681,0
2021-12-16,92969302.54681,0
2021-12-17,93731225.44681,0
2021-12-20,91979216.212915,0
2021-12-21,92469212.212915,0
2021-12-22,92671698.712915,0
2021-12-23,92519058.712915,0
2021-12-24,92906922.712915,0
2021-12-27,92699747.21291499,0
2021-12-28,93529623.712915,0
2021-12-29,91766375.212915,0
2021-12-30,91806383.389915,0
2022-01-03,91831916.389915,0
2022-01-04,92528619.889915,0
2022-01-05,92495412.994915,0
2022-01-06,92193944.9257,0
2022-01-07,92593393.72569999,0
2022-01-10,93628066.1257,0
2022-01-11,93382168.1257,0
2022-01-12,94303535.9257,0
2022-01-13,94514906.3257,0
2022-01-14,94141886.9257,0
2022-01-17,93241631.3257,0
2022-01-18,93294328.6072,0
2022-01-19,93248030.8072,0
2022-01-20,92757979.0072,0
2022-01-21,92770570.0072,0
2022-01-24,91472808.1672,0
2022-01-25,89726280.82794999,0
2022-01-26,90163598.02794999,0
2022-01-27,89095405.84759,0
2022-01-28,89897980.84759,0
2022-02-03,90640732.84759,0
2022-02-04,91386112.84759,0
2022-02-07,91387210.84759,0
2022-02-08,91431778.84759,0
2022-02-09,92345644.06768,0
2022-02-10,92482055.26767999,0
2022-02-11,91610821.96767999,0
2022-02-14,90720865.96767999,0
2022-02-15,89386188.46767999,0
2022-02-16,90401412.76767999,0
2022-02-17,90726688.96767999,0
2022-02-18,90614385.13393,0
2022-02-21,90044416.03393,0
2022-02-22,89033936.53393,0
2022-02-23,89389773.13393,0
2022-02-24,88580121.77053,0
2022-02-25,88574422.52053,0
2022-02-28,89287510.52053,0
2022-03-02,88617427.23331,0
2022-03-03,89220073.53331,0
2022-03-04,89105036.43331,0
2022-03-07,88389681.06331,0
2022-03-08,87722996.16331,0
2022-03-10,88062052.26331,0
2022-03-11,88764937.86331001,0
2022-03-14,88876689.84419501,0
2022-03-15,88375686.844195,0
2022-03-16,89082276.84419501,0
2022-03-17,89301795.84419501,0
2022-03-18,90200589.84419501,0
2022-03-21,90434940.84419501,0
2022-03-22,91614570.84419501,0
2022-03-23,92749470.84419501,0
2022-03-24,93123501.84419501,0
2022-03-25,92968836.84419501,0
2022-03-28,93661647.84419501,0
2022-03-29,93322661.944195,0
2022-03-30,92732936.944195,0
2022-03-31,93718094.944195,0
2022-04-01,94068500.944195,0
2022-04-04,94469612.944195,0
2022-04-05,93818651.04419501,0
2022-04-06,94318133.04419501,0
2022-04-07,94190756.04419501,0
2022-04-08,94324775.04419501,0
2022-04-11,95113382.04419501,0
2022-04-12,94352721.97199501,0
2022-04-13,94524747.97199501,0
2022-04-14,95074296.97199501,0
2022-04-15,94733268.97199501,0
2022-04-18,94545943.871995,0
2022-04-19,95567902.871995,0
2022-04-20,95794936.871995,0
2022-04-21,95912305.871995,0
2022-04-22,96718894.871995,0
2022-04-25,95874307.871995,0
2022-04-26,95007499.871995,0
2022-04-27,94068196.871995,0
2022-04-28,94660521.97199501,0
2022-04-29,94518768.01199502,0
2022-05-02,94694195.11199501,0
2022-05-03,94539495.01199502,0
2022-05-04,94767312.01199502,0
2022-05-06,94285173.01199502,0
2022-05-09,93269831.48114501,0
2022-05-10,92804303.781145,0
2022-05-11,92171617.62314501,0
2022-05-12,92781214.37002,0
2022-05-13,94227697.97002001,0
2022-05-16,94633627.67002001,0
2022-05-17,95072341.67002001,0
2022-05-18,94781740.67002001,0
2022-05-19,93732698.36602001,0
2022-05-20,94441628.36602001,0
2022-05-23,94773242.36602001,0
2022-05-24,93966713.66602,0
2022-05-25,94805187.86602001,0
2022-05-26,95433873.86602001,0
2022-05-27,96348219.86602001,0
2022-05-30,96388803.56602001,0
2022-05-31,96330366.56602001,0
2022-06-02,96215733.56602001,0
2022-06-03,96210324.56602001,0
2022-06-07,96583122.56602001,0
2022-06-08,96741135.56602001,0
2022-06-09,96594966.56602001,0
2022-06-10,96542262.56602001,0
2022-06-13,94919979.04777,0
2022-06-14,94374814.50703,0
2022-06-15,93136188.42703001,0
2022-06-16,93437760.42703001,0
2022-06-17,92802421.08703001,0
2022-06-20,91203711.86143,0
2022-06-21,91838642.06143,0
2022-06-22,90184333.46518001,0
2022-06-23,88633334.41723,0
2022-06-24,89715263.11723,0
2022-06-27,90585238.21723,0
2022-06-28,91491170.11723,0
2022-06-29,91547240.11723,0
2022-06-30,91129358.57378502,0
2022-07-01,91482284.57378502,0
2022-07-04,91289720.57378502,0
2022-07-05,91934867.57378502,0
2022-07-06,90827051.737285,0
2022-07-07,90866453.737285,0
2022-07-08,91097240.737285,0
2022-07-11,91220585.737285,0
2022-07-12,91568867.41733502,0
2022-07-13,91608472.23841,0
2022-07-14,91685031.63841,0
2022-07-15,90861874.53841001,0
2022-07-18,92831472.33841,0
2022-07-19,92640793.83841,0
2022-07-20,92885521.83841,0
2022-07-21,93553905.93841,0
2022-07-22,93215730.03841001,0
2022-07-25,93381074.43841,0
2022-07-26,94016073.03841001,0
2022-07-27,94302930.03841001,0
2022-07-28,94845220.53841001,0
2022-07-29,95651107.53841001,0
2022-08-01,96160640.73841,0
2022-08-02,96425614.23841,0
2022-08-03,96635590.53841001,0
2022-08-04,96540078.03841001,0
2022-08-05,96669826.53841001,0
2022-08-08,97800046.53841001,0
2022-08-09,97714618.53841001,0
2022-08-10,97455760.53841001,0
2022-08-11,98138442.00006999,0
2022-08-12,98182446.60007,0
2022-08-16,98866848.00006999,0
2022-08-17,98794468.20007,0
2022-08-18,99222576.60007,0
2022-08-19,99240434.40007,0
2022-08-22,98561184.60007,0
2022-08-23,98411839.50006999,0
2022-08-24,98907957.30007,0
2022-08-25,98838822.90006998,0
2022-08-26,98436890.10007,0
2022-08-29,96981703.50006999,0
2022-08-30,98010821.10007,0
2022-08-31,98658576.30007,0
2022-09-01,97284882.45007,0
2022-09-02,97679325.45007,0
2022-09-05,97496949.45007,0
2022-09-06,98181064.65007,0
2022-09-07,97550216.85007,0
2022-09-08,97465053.45007,0
2022-09-13,98316439.70257,0
2022-09-14,96994690.160095,0
2022-09-15,97172314.160095,0
2022-09-16,96351230.660095,0
2022-09-19,95257019.660095,0
2022-09-20,96368519.660095,0
2022-09-21,96796586.660095,0
2022-09-22,97649386.160095,0
2022-09-23,97887539.772595,0
2022-09-26,95309458.52729501,0
2022-09-27,95677306.52729501,0
2022-09-28,92926022.482495,0
2022-09-29,94057884.982495,0
2022-09-30,94032395.651395,0
2022-10-04,94988195.651395,0
2022-10-05,95015330.651395,0
2022-10-06,95285735.651395,0
2022-10-07,94958630.651395,0
2022-10-11,94845460.66664499,0
2022-10-12,94397800.66664499,0
2022-10-13,93891838.66664499,0
2022-10-14,94334278.66664499,0
2022-10-17,94140134.905195,0
2022-10-18,96054578.905195,0
2022-10-19,95455160.905195,0
2022-10-20,95390774.905195,0
2022-10-21,94602086.905195,0
2022-10-24,95497775.905195,0
2022-10-25,95216516.905195,0
2022-10-26,94357042.807195,0
2022-10-27,94974406.807195,0
2022-10-28,95307521.842945,0
2022-10-31,95194598.842945,0
2022-11-01,95536364.842945,0
2022-11-02,95643626.842945,0
2022-11-03,95124263.842945,0
2022-11-04,95929637.842945,0
2022-11-07,96106289.842945,0
2022-11-08,95758925.842945,0
2022-11-09,96290159.842945,0
2022-11-10,96041165.842945,0
2022-11-11,96630629.842945,0
2022-11-14,97439257.162945,0
2022-11-15,97327571.66407001,0
2022-11-16,97916801.66407001,0
2022-11-17,98436845.96407,0
2022-11-18,97989230.96407,0
2022-11-21,99158978.96407,0
2022-11-22,100385709.51907,0
2022-11-23,100699413.51907001,0
2022-11-24,101296884.81907003,0
2022-11-25,103897887.51907001,0
2022-11-28,102207207.81907003,0
2022-11-29,102096195.51907001,0
2022-11-30,103311366.51907,0
2022-12-01,103562916.51906998,0
2022-12-02,103727829.81907001,0
2022-12-05,103685259.81907003,0
2022-12-06,103023525.81907001,0
2022-12-07,103824174.81907003,0
2022-12-08,102355080.82507,0
2022-12-09,103274631.52507,0
2022-12-12,103113006.82506998,0
2022-12-13,103523964.82507001,0
2022-12-14,103881281.52682002,0
2022-12-15,103786736.52682,0
2022-12-16,104605511.52682,0
2022-12-19,104341898.82682002,0
2022-12-20,104552498.82682,0
2022-12-21,104887311.69682002,0
2022-12-22,104919129.39682002,0
2022-12-23,103324641.69682,0
2022-12-26,103856631.69682,0
2022-12-27,104514759.39682002,0
2022-12-28,105471771.69682,0
2022-12-29,103121733.99682003,0
2023-01-02,103106404.53082001,0
2023-01-03,102844189.53082,0
2023-01-04,102896929.53082,0
2023-01-05,102892603.13240503,0
2023-01-06,104119168.13240503,0
2023-01-09,105644713.13240503,0
2023-01-10,106136788.13240501,0
2023-01-11,106068658.13240503,0
2023-01-12,106199068.13240501,0
2023-01-13,106443826.705405,0
2023-01-16,106888291.705405,0
2023-01-17,107715796.70540501,0
2023-01-18,108193561.705405,0
2023-01-19,109587256.705405,0
2023-01-20,109851631.705405,0
2023-01-25,109456261.70540498,0
2023-01-26,109212226.705405,0
2023-01-27,110098843.70540501,0
2023-01-30,109152988.705405,0
2023-01-31,109417858.705405,0
2023-02-01,109202308.705405,0
2023-02-02,107212048.705405,0
2023-02-03,107655343.705405,0
2023-02-06,107713123.705405,0
2023-02-07,107339398.70540501,0
2023-02-08,108215908.70540501,0
2023-02-09,107672713.70540501,0
2023-02-10,108158038.705405,0
2023-02-13,107998963.70540501,0
2023-02-14,108002563.705405,0
2023-02-15,107098541.744455,0
2023-02-16,107251590.34445499,0
2023-02-17,107858215.544455,0
2023-02-20,108194837.14445499,0
2023-02-21,108518669.744455,0
2023-02-22,108398570.144455,0
2023-02-23,109494404.001955,0
2023-02-24,109314112.401955,0
2023-02-27,109446567.201955,0
2023-02-28,109397183.517955,0
2023-03-02,109617064.31795499,0
2023-03-03,108868257.11795498,0
2023-03-06,108719965.91795501,0
2023-03-07,108839208.71795501,0
2023-03-08,108630835.22795498,0
2023-03-09,108301593.62795499,0
2023-03-10,108332226.02795498,0
2023-03-13,108496070.44745499,0
2023-03-14,107837876.32745498,0
2023-03-15,108558797.927455,0
2023-03-16,108501602.47745499,0
2023-03-17,108701936.68442498,0
2023-03-20,107865431.684425,0
2023-03-21,108298826.68442498,0
2023-03-22,108970181.68442498,0
2023-03-23,108574811.68442498,0
2023-03-24,108463436.68442498,0
2023-03-27,108487826.68442498,0
2023-03-28,109203101.68442498,0
2023-03-29,109671281.684425,0
2023-03-30,109464416.684425,0
2023-03-31,110637521.684425,0
2023-04-03,110343266.684425,0
2023-04-04,110198456.68442498,0
2023-04-05,110247281.684425,0
2023-04-06,109842641.684425,0
2023-04-07,109463111.68442498,0
2023-04-10,109749491.68442498,0
2023-04-11,109684736.68442498,0
2023-04-12,109833956.684425,0
2023-04-13,110435876.68442498,0
2023-04-14,111047921.68442498,0
2023-04-17,111132411.158215,0
2023-04-18,110978124.158215,0
2023-04-19,111563102.55821498,0
2023-04-20,111189307.35821497,0
2023-04-21,110032216.95821498,0
2023-04-24,97000369.08971499,0
2023-04-25,96478151.68427499,0
2023-04-26,96504625.364275,0
2023-04-27,96631750.364275,0
2023-04-28,96600250.364275,0
2023-05-02,96723775.364275,0
2023-05-03,96644665.364275,0
2023-05-04,96277960.364275,0
2023-05-08,96565015.364275,0
2023-05-09,96538825.364275,0
2023-05-10,96523300.364275,0
2023-05-11,96322960.364275,0
2023-05-12,95239270.36427498,0
2023-05-15,95025835.364275,0
2023-05-16,95356810.364275,0
2023-05-17,95003830.364275,0
2023-05-18,94665972.572605,0
2023-05-19,94309562.078605,0
2023-05-22,94790084.678605,0
2023-05-23,95559920.37860501,0
2023-05-24,96165018.278605,0
2023-05-25,94979215.178605,0
2023-05-26,94282310.978605,0
2023-05-30,94184693.37860501,0
2023-05-31,93973935.87860501,0
2023-06-01,94353171.57860498,0
2023-06-02,95368507.478605,0
2023-06-05,96420476.978605,0
2023-06-07,96489983.078605,0
2023-06-08,96525131.678605,0
2023-06-09,96786273.87860501,0
2023-06-12,96264727.618555,0
2023-06-13,95923013.818555,0
2023-06-14,95658632.518555,0
2023-06-15,95009719.018555,0
2023-06-16,95486827.91855498,0
2023-06-19,94810322.55155501,0
2023-06-20,93963600.54973,0
2023-06-21,94092250.14973,0
2023-06-22,94643975.34973,0
2023-06-23,93946754.34973,0
2023-06-26,94152715.74972999,0
2023-06-27,93933905.78737,0
2023-06-28,93253433.78737,0
2023-06-29,92654223.68737,0
2023-06-30,93374598.08737,0
2023-07-03,94607515.28737,0
2023-07-04,93611310.68737,0
2023-07-05,93455943.49296999,0
2023-07-06,92606190.49296999,0
2023-07-07,92457830.89297,0
2023-07-10,92839841.29296999,0
2023-07-11,93604097.89297,0
2023-07-12,94105279.99296999,0
2023-07-13,94018951.99296999,0
2023-07-14,95238023.59297,0
2023-07-17,94767544.99296999,0
2023-07-18,94485436.39297,0
2023-07-19,94556758.50126998,0
2023-07-20,94251936.28627,0
2023-07-21,94839063.88626999,0
2023-07-24,95936082.88626999,0
2023-07-25,96628308.88626999,0
2023-07-26,94668337.61001998,0
2023-07-27,94818029.21001999,0
2023-07-28,95930418.41902,0
2023-07-31,97066954.61902,0
