date,equity,n_positions
2023-08-01,95970307.65201998,0
2023-08-02,94976347.86198999,0
2023-08-03,94282474.86198999,0
2023-08-04,94808317.86198999,0
2023-08-07,94418990.48448999,0
2023-08-08,94339169.48448999,0
2023-08-09,94060943.48448999,0
2023-08-10,95044076.48448999,0
2023-08-11,95453828.48448999,0
2023-08-14,95795333.48448999,0
2023-08-16,94685822.48448999,0
2023-08-17,94327433.48448999,0
2023-08-18,93730069.73741497,0
2023-08-21,93647516.10791498,0
2023-08-22,93841304.10791498,0
2023-08-23,93981875.10791498,0
2023-08-24,94466111.10791498,0
2023-08-25,93678382.36391498,0
2023-08-28,94785086.26391499,0
2023-08-29,95013533.26391499,0
2023-08-30,94407932.26391499,0
2023-08-31,94534580.26391499,0
2023-09-01,93623538.163915,0
2023-09-04,93596439.163915,0
2023-09-05,93426951.163915,0
2023-09-06,93003213.163915,0
2023-09-07,92505931.13291499,0
2023-09-08,92531032.13291499,0
2023-09-11,93098914.13291499,0
2023-09-12,92418679.59116499,0
2023-09-13,92402603.84952997,0
2023-09-14,93040838.84952998,0
2023-09-15,93838310.84952998,0
2023-09-18,92997641.79239498,0
2023-09-19,93479175.092395,0
2023-09-20,93119796.99239498,0
2023-09-21,91568592.092395,0
2023-09-22,91338767.97314498,0
2023-09-25,91204770.57314499,0
2023-09-26,90630298.77314498,0
2023-09-27,90715221.87314498,0
2023-10-04,89145936.426295,0
2023-10-05,89049975.726295,0
2023-10-06,89506705.926295,0
2023-10-10,89095190.82629499,0
2023-10-11,89334700.626295,0
2023-10-12,89731190.226295,0
2023-10-13,89060758.626295,0
2023-10-16,88862643.426295,0
2023-10-17,88989400.32629499,0
2023-10-18,88687306.454995,0
2023-10-19,87687298.75199498,0
2023-10-20,87226907.35199499,0
2023-10-23,87235948.75199498,0
2023-10-24,87173388.483355,0
2023-10-25,88722194.88335499,0
2023-10-26,86997089.283355,0
2023-10-27,86707386.483355,0
2023-10-30,87460196.88335499,0
2023-10-31,86969084.88335499,0
2023-11-01,88215674.88335499,0
2023-11-02,88033540.083355,0
2023-11-03,88377804.483355,0
2023-11-06,91493361.483355,0
2023-11-07,90835475.88335499,0
2023-11-08,89833533.855355,0
2023-11-09,90055977.855355,0
2023-11-10,89467716.25535499,0
2023-11-13,89265087.91760498,0
2023-11-14,89468637.31760499,0
2023-11-15,89946798.31760497,0
2023-11-16,90051281.97260499,0
2023-11-17,89303291.97260499,0
2023-11-20,89898101.97260498,0
2023-11-21,90285722.97260499,0
2023-11-22,90702015.129505,0
2023-11-23,90774603.72950499,0
2023-11-24,90451192.329505,0
2023-11-27,90733353.129505,0
2023-11-28,91308294.72950499,0
2023-11-29,90274236.129505,0
2023-11-30,90426732.129505,0
2023-12-01,90519849.72950499,0
2023-12-04,91047049.92950499,0
2023-12-05,90982390.329505,0
2023-12-06,91137125.52950498,0
2023-12-07,90409445.46950498,0
2023-12-08,90528990.66950499,0
2023-12-11,90317568.06950499,0
2023-12-12,90962423.46950498,0
2023-12-13,90320588.46950498,0
2023-12-14,90346824.700525,0
2023-12-15,90202282.340725,0
2023-12-18,89416987.340725,0
2023-12-19,89549764.340725,0
2023-12-20,90412891.340725,0
2023-12-21,89820850.85267499,0
2023-12-22,89413557.585175,0
2023-12-26,90016053.585175,0
2023-12-27,89592099.585175,0
2023-12-28,91140423.585175,0
2024-01-02,90566349.585175,0
2024-01-03,89120364.585175,0
2024-01-04,88815804.585175,0
2024-01-05,88382580.585175,0
2024-01-08,88355497.53317499,0
2024-01-09,88176712.53317499,0
2024-01-10,88172649.59567499,0
2024-01-11,87676197.892075,0
2024-01-12,87579609.892075,0
2024-01-15,88040373.892075,0
2024-01-16,87467856.892075,0
2024-01-17,86407718.88407499,0
2024-01-18,86934979.654075,0
2024-01-19,87645562.954075,0
2024-01-22,87534853.954075,0
2024-01-23,88034443.954075,0
2024-01-24,87685507.70942499,0
2024-01-25,89086321.70942499,0
2024-01-26,89519266.70942499,0
2024-01-29,90344071.70942499,0
2024-01-30,90192745.70942499,0
2024-01-31,91095328.70942499,0
2024-02-01,92968714.70942499,0
2024-02-02,95719771.70942499,0
2024-02-05,95159359.70942499,0
2024-02-06,94956652.70942499,0
2024-02-07,96501988.70942499,0
2024-02-08,96535873.70942497,0
2024-02-13,96313222.70942499,0
2024-02-14,95433013.70942499,0
2024-02-15,94731189.02942498,0
2024-02-16,96950049.02942498,0
2024-02-19,98376855.02942498,0
2024-02-20,96881852.31692499,0
2024-02-21,97097960.31692499,0
2024-02-22,98045318.31692499,0
2024-02-23,98786693.31692499,0
2024-02-26,97490717.079175,0
2024-02-27,96744806.079175,0
2024-02-28,97623746.079175,0
2024-02-29,97473158.079175,0
2024-03-04,97953106.137175,0
2024-03-05,97714066.137175,0
2024-03-06,97497688.137175,0
2024-03-07,97624417.137175,0
2024-03-08,98538889.137175,0
2024-03-11,97995577.137175,0
2024-03-12,97649386.52117497,0
2024-03-13,97715003.72117499,0
2024-03-14,99486248.72117499,0
2024-03-15,98318111.72117499,0
2024-03-18,98398445.72117499,0
2024-03-19,97584161.72117499,0
2024-03-20,98184596.72117499,0
2024-03-21,100359392.72117499,0
2024-03-22,100430303.72117499,0
2024-03-25,100038155.72117499,0
2024-03-26,100602437.72117499,0
2024-03-27,99957795.183775,0
2024-03-28,99236481.18377501,0
2024-03-29,98189352.671275,0
2024-04-01,97451200.92227499,0
2024-04-02,96735313.92227499,0
2024-04-03,95653023.602275,0
2024-04-04,96724086.602275,0
2024-04-05,96507014.004775,0
2024-04-08,96928394.004775,0
2024-04-09,96524474.004775,0
2024-04-11,95978201.004775,0
2024-04-12,94421055.08777499,0
2024-04-15,94817459.876275,0
2024-04-16,94195532.876275,0
2024-04-17,93540566.876275,0
2024-04-18,94281383.876275,0
2024-04-19,93636384.244525,0
2024-04-22,95202294.244525,0
2024-04-23,95859411.244525,0
2024-04-24,96169722.244525,0
2024-04-25,96178155.244525,0
2024-04-26,96633822.142135,0
2024-04-29,97238160.44213499,0
2024-04-30,96861432.142135,0
2024-05-02,95432587.53413498,0
2024-05-03,95317698.93413499,0
2024-05-07,96448847.73413497,0
2024-05-08,97383430.23413499,0
2024-05-09,96388160.73413499,0
2024-05-10,97628419.23413499,0
2024-05-13,97969697.43413499,0
2024-05-14,97812921.93413499,0
2024-05-16,98506784.134135,0
2024-05-17,97523562.93413499,0
2024-05-20,98172772.53413498,0
2024-05-21,98111365.53413498,0
2024-05-22,97325247.93413499,0
2024-05-23,96573414.93413498,0
2024-05-24,96270433.53413498,0
2024-05-27,96457597.53413498,0
2024-05-28,95931669.748735,0
2024-05-29,95834205.14873499,0
2024-05-30,94974260.647735,0
2024-05-31,96352701.54773499,0
2024-06-03,97031069.347735,0
2024-06-04,96816380.42723499,0
2024-06-05,95756404.240135,0
2024-06-07,96408679.240135,0
2024-06-10,96415406.99213499,0
2024-06-11,96164643.592135,0
2024-06-12,96308893.792135,0
2024-06-13,96225931.792135,0
2024-06-14,95474327.392135,0
2024-06-17,96101770.01513499,0
2024-06-18,96697574.51513499,0
2024-06-19,96986722.01513499,0
2024-06-20,97686391.915135,0
2024-06-21,97264007.51513499,0
2024-06-24,96419339.59613499,0
2024-06-25,96630148.666135,0
2024-06-26,96973693.966135,0
2024-06-27,96238736.766685,0
2024-06-28,97038715.266685,0
2024-07-01,96316985.35666,0
2024-07-02,96666945.85666,0
2024-07-03,97343786.35666,0
2024-07-04,97835820.85666,0
2024-07-05,98432390.35666,0
2024-07-08,97663871.35666,0
2024-07-09,96990437.35666,0
2024-07-10,96896481.85666,0
2024-07-11,97695551.35666,0
2024-07-12,97888360.66066,0
2024-07-15,97800493.66066,0
2024-07-16,98486149.66066,0
2024-07-17,98852130.16066,0
2024-07-18,99028422.16066,0
2024-07-19,98383416.77115999,0
2024-07-22,98523893.27115999,0
2024-07-23,98410965.77115999,0
2024-07-24,98026809.77115998,0
2024-07-25,96867501.77115999,0
2024-07-26,98398928.27115999,0
2024-07-29,99965567.27115999,0
2024-07-30,99000996.20204501,0
2024-07-31,100577589.20204501,0
2024-08-01,100145463.20204501,0
2024-08-02,97517045.381545,0
2024-08-05,92395751.66834502,0
2024-08-06,93574321.954345,0
2024-08-07,93983317.954345,0
2024-08-08,94339506.16634502,0
2024-08-09,94509570.16634502,0
2024-08-12,94602072.16634502,0
2024-08-13,94918692.16634502,0
2024-08-14,94916730.16634502,0
2024-08-16,95135394.16634502,0
2024-08-19,95461014.16634502,0
2024-08-20,96025206.16634502,0
2024-08-21,96068262.16634502,0
2024-08-22,95845152.16634502,0
2024-08-23,96296183.70134501,0
2024-08-26,96615557.70134501,0
2024-08-27,96563177.70134501,0
2024-08-28,96109757.70134501,0
2024-08-29,95710602.79409501,0
2024-08-30,95091294.79409501,0
2024-09-02,95380815.79409501,0
2024-09-03,96194478.79409501,0
2024-09-04,94668852.79409501,0
2024-09-05,94458648.79409501,0
2024-09-06,93992861.55659501,0
2024-09-09,93568457.55659501,0
2024-09-10,94103534.55659501,0
2024-09-11,92319131.55659501,0
2024-09-12,93391391.556595,0
2024-09-13,94863908.55659501,0
2024-09-19,96036077.55659501,0
2024-09-20,95180834.55659501,0
2024-09-23,94474205.92409502,0
2024-09-24,95276123.92409502,0
2024-09-25,92979458.29769501,0
2024-09-26,95326730.29769501,0
2024-09-27,94432679.29769501,0
2024-09-30,93573872.29769501,0
2024-10-02,92892750.868945,0
2024-10-04,93133354.01747501,0
2024-10-07,93303905.817475,0
2024-10-08,92706346.317475,0
2024-10-10,93104085.117475,0
2024-10-11,93472668.813475,0
2024-10-14,94407429.513475,0
2024-10-15,94802088.513475,0
2024-10-16,95314654.713475,0
2024-10-17,95386193.913475,0
2024-10-18,95965739.913475,0
2024-10-21,96016285.713475,0
2024-10-22,96245463.513475,0
2024-10-23,95741355.513475,0
2024-10-24,96077473.11347501,0
2024-10-25,96981806.61347501,0
2024-10-28,96155381.63147502,0
2024-10-29,96313100.33147502,0
2024-10-30,95321143.73147501,0
2024-10-31,94081355.07647501,0
2024-11-01,94448653.176475,0
2024-11-04,94634873.97647502,0
2024-11-05,94354459.09097502,0
2024-11-06,94718207.59097502,0
2024-11-07,93624431.290975,0
2024-11-08,93628241.890975,0
2024-11-11,93464128.096975,0
2024-11-12,92802725.296975,0
2024-11-13,90964228.50847001,0
2024-11-14,91239833.74577501,0
2024-11-15,90989131.54577501,0
2024-11-18,92220468.34577502,0
2024-11-19,92290713.34577502,0
2024-11-20,93095802.94577502,0
2024-11-21,93133224.94577502,0
2024-11-22,93407544.94577502,0
2024-11-25,93300822.94577502,0
2024-11-26,93204450.94577502,0
2024-11-27,94313484.94577502,0
2024-11-28,94519845.94577502,0
2024-11-29,93577041.94577502,0
2024-12-02,94080492.94577502,0
2024-12-03,95997708.94577502,0
2024-12-04,93723766.67422001,0
2024-12-05,91767435.21622,0
2024-12-06,91274137.11622,0
2024-12-09,89192615.41072,0
2024-12-10,89580416.41072,0
2024-12-11,89945860.51072,0
2024-12-12,90767306.71072,0
2024-12-13,91334053.81072001,0
2024-12-16,91151632.81072001,0
2024-12-17,90689111.11072001,0
2024-12-18,91562651.11072001,0
2024-12-19,91079622.91072,0
2024-12-20,90289992.61072001,0
2024-12-23,91365779.71072,0
2024-12-24,91541548.81072001,0
2024-12-26,91094797.81072001,0
2024-12-27,90528312.35872,0
2024-12-30,90584700.95872,0
2025-01-02,91362473.75872001,0
2025-01-03,91546131.35872,0
2025-01-06,91011696.05872001,0
2025-01-07,91847768.93812001,0
2025-01-08,91337950.35937001,0
2025-01-09,91641401.55937001,0
2025-01-10,91903639.95937,0
2025-01-13,92442530.25937001,0
2025-01-14,92667937.95937002,0
2025-01-15,93308519.25937001,0
2025-01-16,93751567.65937,0
2025-01-17,93927214.35937001,0
2025-01-20,93811321.35937001,0
2025-01-21,94462959.15937,0
2025-01-22,94667534.55937,0
2025-01-23,94751232.75937001,0
2025-01-24,95555551.95937002,0
2025-01-31,96899040.45937002,0
2025-02-03,95735424.15937,0
2025-02-04,95700801.15937,0
2025-02-05,96381152.55937001,0
2025-02-06,95687120.25937,0
2025-02-07,95020992.45937002,0
2025-02-10,94700119.05937001,0
2025-02-11,94771055.37681998,0
2025-02-12,94912123.11382,0
2025-02-13,95288339.31382,0
2025-02-14,96154236.51382,0
2025-02-17,96959598.81382,0
2025-02-18,97041498.81382,0
2025-02-19,97413057.51382,0
2025-02-20,97364790.51382,0
2025-02-21,97370779.11382,0
2025-02-24,97409872.41382001,0
2025-02-25,96905090.31382,0
2025-02-26,97187104.41382001,0
2025-02-27,96844209.81382,0
2025-02-28,95155854.72562,0
2025-03-04,95083097.82562,0
2025-03-05,95196738.04912001,0
2025-03-06,95936037.64912,0
2025-03-07,94451990.74912001,0
2025-03-10,94704112.24912001,0
2025-03-11,93745410.64912,0
2025-03-12,94374408.94912001,0
2025-03-13,94617404.18362,0
2025-03-14,94616227.88362001,0
2025-03-17,96086546.18362,0
2025-03-18,95784494.48362,0
2025-03-19,96063367.58362001,0
2025-03-20,96171594.38362001,0
2025-03-21,96239837.78362,0
2025-03-24,96144374.78362,0
2025-03-25,96262169.48362,0
2025-03-26,95387606.91316001,0
2025-03-27,95207202.81316,0
2025-03-28,94538572.04116,0
2025-03-31,93586821.78934,0
2025-04-01,93662043.78934,0
2025-04-02,93937866.78933999,0
2025-04-03,93274707.85534,0
2025-04-04,93125172.85534,0
2025-04-07,90299297.07559,0
2025-04-08,89946131.47759,0
2025-04-09,89430570.97759,0
2025-04-10,90362538.97759,0
2025-04-11,90607447.47997,0
2025-04-14,90792303.33997,0
2025-04-15,91682575.23997,0
2025-04-16,92231293.53997,0
2025-04-17,92260822.53997,0
2025-04-18,93291521.43996999,0
2025-04-21,93747049.23997,0
2025-04-22,93998196.03997,0
2025-04-23,94129326.03997,0
2025-04-24,94491796.53997,0
2025-04-25,94716721.83997,0
2025-04-28,94612513.53997,0
2025-04-29,95538259.83997,0
2025-04-30,96772950.93996999,0
2025-05-02,96767817.33997,0
2025-05-07,96645399.33997,0
2025-05-08,95992810.23997,0
2025-05-09,96229886.43996999,0
2025-05-12,95984760.10834,0
2025-05-13,96430576.90833999,0
2025-05-14,96245436.10834,0
2025-05-15,95493648.61369,0
2025-05-16,95721658.21369,0
2025-05-19,94480266.91969,0
2025-05-20,94605147.31968999,0
2025-05-21,95517696.91969,0
2025-05-22,94797525.46519,0
2025-05-23,95322509.86519,0
2025-05-26,96352158.46519,0
2025-05-27,96431466.46519,0
2025-05-28,97165981.66519,0
2025-05-29,100845021.46519,0
2025-05-30,99859811.26518999,0
2025-06-02,98673148.66519,0
2025-06-04,102504700.66519,0
2025-06-05,103099796.86519,0
2025-06-09,104627186.86518998,0
2025-06-10,104798109.46519,0
2025-06-11,106758066.46519,0
2025-06-12,107914334.26518999,0
2025-06-13,106607222.86519,0
2025-06-16,109869112.53919001,0
2025-06-17,109506496.33234,0
2025-06-18,110029261.33234002,0
2025-06-19,109385088.13234,0
2025-06-20,109926150.13234,0
2025-06-23,111002762.53234,0
2025-06-24,114628414.33234002,0
2025-06-25,116337046.33234002,0
2025-06-26,114992088.13234001,0
2025-06-27,114034326.13234001,0
2025-06-30,114461073.55234002,0
2025-07-01,116112715.75234002,0
2025-07-02,115633350.55234002,0
2025-07-03,116292926.35234001,0
2025-07-04,113824524.96694,0
2025-07-07,114868758.96694,0
2025-07-08,118821814.56694001,0
2025-07-09,122144844.96694,0
2025-07-10,122935421.16694,0
2025-07-11,123382071.36694002,0
2025-07-14,125325268.56694,0
2025-07-15,124396353.36694002,0
2025-07-16,120954325.83652002,0
2025-07-17,120567721.83652003,0
2025-07-18,118657966.83652003,0
2025-07-21,118228671.71902002,0
2025-07-22,118114380.71902002,0
2025-07-23,116776045.28467003,0
2025-07-24,115820586.07867002,0
2025-07-25,115550247.32992001,0
2025-07-28,113147427.32857,0
2025-07-29,113739042.32857,0
2025-07-30,113728485.32857001,0
2025-07-31,114304377.32857,0
2025-08-01,112142677.78657001,0
2025-08-04,113158939.78657001,0
2025-08-05,113596213.78657001,0
2025-08-06,113835451.78657,0
2025-08-07,114460438.78657,0
2025-08-08,114604672.78657001,0
2025-08-11,114784888.78657001,0
2025-08-12,114404890.78657001,0
2025-08-13,114086353.78657001,0
2025-08-14,114717965.25052,0
2025-08-18,112809596.39452001,0
2025-08-19,112081748.39452003,0
2025-08-20,111820091.39452003,0
2025-08-21,111396736.73152001,0
2025-08-22,111625750.73152001,0
2025-08-25,112924936.73152003,0
2025-08-26,112671541.73152003,0
2025-08-27,112834936.73152003,0
2025-08-28,114647716.73152001,0
2025-08-29,114908851.73152001,0
2025-09-01,114111550.73152001,0
2025-09-02,113439385.73152001,0
2025-09-03,113690296.73152003,0
2025-09-04,113753026.73152001,0
2025-09-05,113847814.73152001,0
2025-09-08,114793201.73152001,0
2025-09-09,117387136.73152001,0
2025-09-10,119342395.73152001,0
2025-09-11,118960822.73152003,0
2025-09-12,119303920.73152003,0
2025-09-15,121582080.06157,0
2025-09-16,120757554.06157,0
2025-09-17,121171122.06157002,0
2025-09-18,121613301.06157002,0
2025-09-19,121989348.06157,0
2025-09-22,121330519.09507002,0
2025-09-23,121561639.09507,0
2025-09-24,119682619.09507,0
2025-09-25,118359961.09507,0
2025-09-26,117157435.09507002,0
2025-09-29,118145378.18332,0
2025-09-30,117723638.18332002,0
2025-10-01,116931368.18332002,0
2025-10-02,117791426.18332002,0
2025-10-10,116094749.99572,0
2025-10-13,115637438.75572002,0
2025-10-14,115023820.04947002,0
2025-10-15,116636935.04947,0
2025-10-16,117265900.04947002,0
2025-10-17,115895065.04947002,0
2025-10-20,117617368.04947,0
2025-10-21,116776161.46747,0
2025-10-22,117937989.46747,0
2025-10-23,117713295.46747002,0
2025-10-24,118657080.46747,0
2025-10-27,120402576.46747002,0
2025-10-28,119975832.46747,0
2025-10-29,119403873.46747,0
2025-10-30,119281770.46747002,0
2025-10-31,119727810.46747,0
2025-11-03,121888836.46747002,0
2025-11-04,120741247.16497001,0
2025-11-05,119423301.14647,0
2025-11-06,122492724.14647001,0
2025-11-07,120785213.11447002,0
2025-11-10,124003172.11447,0
2025-11-11,121466867.06197003,0
2025-11-12,124228877.06197001,0
2025-11-13,123759176.06197003,0
2025-11-14,123150443.06197003,0
2025-11-17,122959346.06197001,0
2025-11-18,121025850.31657,0
2025-11-19,121631711.22082004,0
2025-11-20,123603620.22082002,0
2025-11-21,122513297.22082002,0
2025-11-24,121814898.63832003,0
2025-11-25,121114482.63832003,0
2025-11-26,123478971.63832003,0
2025-11-27,122949582.63832003,0
2025-11-28,121823727.63832001,0
2025-12-01,123243909.63832001,0
2025-12-02,125807100.63832001,0
2025-12-03,126208122.63832001,0
2025-12-04,125194731.63832003,0
2025-12-05,126109212.63832003,0
2025-12-08,125834964.63832003,0
2025-12-09,125434230.63832001,0
2025-12-10,124227429.63832003,0
2025-12-11,124984518.63832003,0
2025-12-12,126142458.63832003,0
2025-12-15,125532672.63832001,0
2025-12-16,124458918.63832001,0
2025-12-17,125165067.63832003,0
2025-12-18,123926861.73457001,0
2025-12-19,124634855.73457003,0
2025-12-22,124961725.83757001,0
2025-12-23,125287334.24957001,0
2025-12-24,125195532.76057,0
2025-12-26,124269896.95057,0
2025-12-29,123859510.23357001,0
2025-12-30,123607216.33207001,0
2026-01-02,123487297.78157002,0
2026-01-05,125737687.37657,0
2026-01-06,126609867.73757002,0
2026-01-07,125152313.73757,0
2026-01-08,123723099.77257001,0
2026-01-09,124447718.12257001,0
2026-01-12,124913089.56257,0
2026-01-13,125508937.03257,0
2026-01-14,126730266.40257001,0
2026-01-15,128315931.40257001,0
2026-01-16,128836926.68507001,0
2026-01-19,129634127.82257003,0
2026-01-20,130988741.40757002,0
2026-01-21,131206250.87092002,0
2026-01-22,131714361.87092003,0
2026-01-23,133028643.57792003,0
2026-01-26,131177112.85992002,0
2026-01-27,133728138.85992002,0
2026-01-28,133571558.86292003,0
2026-01-29,135706368.86292005,0
2026-01-30,136424081.14092004,0
2026-02-02,132115235.35692002,0
2026-02-03,139037958.19092003,0
2026-02-04,140891020.19092003,0
2026-02-05,139948571.45592,0
2026-02-06,140415641.16692,0
2026-02-09,145376031.87342,0
2026-02-10,150332409.87342,0
2026-02-11,152221741.11482,0
2026-02-12,155996542.30232,0
2026-02-13,157948385.48232,0
2026-02-19,162138390.48232,0
2026-02-20,165502802.01782003,0
2026-02-23,164813247.01782,0
2026-02-24,162489259.95527,0
2026-02-25,163008260.02227,0
2026-02-26,162758706.78427,0
2026-02-27,159278063.71162003,0
2026-03-03,154237083.80462,0
2026-03-04,141494869.04442,0
2026-03-05,141341832.11942,0
2026-03-06,140490621.14292,0
2026-03-09,140826795.92591998,0
2026-03-10,139571235.13741997,0
2026-03-11,139438985.92741996,0
2026-03-12,139383429.35191995,0
2026-03-13,139209810.41592,0
2026-03-16,139155334.94591996,0
2026-03-17,139222706.59391996,0
2026-03-18,139434656.59391996,0
2026-03-19,139703256.38191995,0
2026-03-20,139738800.08441997,0
