ticker,stage,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,exit_reason,hold_days,sector
180640,B,2023-12-13,56900.0,2024-02-13,79500.0,242,5396609.68,0.39146615838183274,MAX_HOLD,62,기타금융
000240,B,2024-02-05,19200.0,2024-02-14,17401.2,693,-1297443.9832199998,-0.09739911289517054,STOP_LOSS,9,기타금융
085620,B,2024-02-06,6320.0,2024-02-26,5105.0,2060,-2548895.165000001,-0.19555481923635928,STOP_LOSS,20,보험
000210,B,2024-02-05,57400.0,2024-02-27,49060.0,231,-1975220.2470000014,-0.14879642766219553,STOP_LOSS,22,화학
000120,B,2024-02-05,146000.0,2024-02-29,122840.0,91,-2155815.2980000004,-0.16207579092263077,STOP_LOSS,24,운송·창고
003090,B,2024-02-05,25850.0,2024-03-07,21450.0,514,-2309404.5700000003,-0.17361098566435834,STOP_LOSS,31,제약
005680,B,2024-02-05,11140.0,2024-03-12,9326.0,1194,-2214061.3038,-0.16626505192278432,STOP_LOSS,36,전기·전자
294870,B,2024-02-28,19240.0,2024-03-12,16598.0,673,-1825909.6372999996,-0.14085102028716867,STOP_LOSS,13,건설
251270,B,2024-02-27,64800.0,2024-03-15,59100.0,199,-1183824.1349999998,-0.09169801949979743,SOFT_STOP,17,IT 서비스
015760,B,2024-03-18,24850.0,2024-03-19,22400.0,526,-1338489.8450000007,-0.10228307868486457,SOFT_STOP,1,전기·가스
000815,B,2024-03-22,250500.0,2024-04-01,217400.0,52,-1769529.0600000005,-0.13568988477621996,STOP_LOSS,10,보험
082640,B,2024-03-07,6390.0,2024-04-02,5242.25,2045,-2393801.6161875,-0.18297629674231441,STOP_LOSS,26,보험
000270,B,2024-02-05,119600.0,2024-04-03,101992.5,111,-2003096.8841249999,-0.1507122818374254,STOP_LOSS,58,운송장비·부품
073240,B,2024-02-05,6210.0,2024-04-05,5610.0,2143,-1336569.813000001,-0.10031796767051232,MAX_HOLD,60,화학
259960,B,2024-02-05,221000.0,2024-04-05,249500.0,60,1650589.5,0.12433585991494397,MAX_HOLD,60,IT 서비스
028260,B,2024-02-05,148700.0,2024-04-05,149300.0,89,-1018.160000000149,-7.684505119046972e-05,MAX_HOLD,60,유통
086790,B,2024-02-05,55800.0,2024-04-05,57100.0,238,254037.63000000082,0.0191067906316339,MAX_HOLD,60,기타금융
267260,B,2024-02-07,106700.0,2024-04-08,193900.0,123,10640150.670000002,0.8098024666198073,MAX_HOLD,61,전기·전자
402340,B,2024-03-22,77000.0,2024-04-09,73540.0,170,-640133.8100000005,-0.048846333210314674,STOP_LOSS,18,기타금융
138040,B,2024-02-13,72700.0,2024-04-15,76800.0,179,678380.4649999999,0.05206989953300608,MAX_HOLD,62,기타금융
161390,B,2024-02-14,52000.0,2024-04-15,59700.0,251,1873485.335000001,0.14337521465699068,MAX_HOLD,61,화학
000660,B,2024-04-03,182000.0,2024-04-17,177800.0,70,-345366.69999999925,-0.027077706791036403,STOP_LOSS,14,전기·전자
079550,B,2024-03-04,144700.0,2024-05-03,177700.0,90,2907844.200000001,0.2230287967731374,MAX_HOLD,60,금속
126560,B,2024-05-02,4635.0,2024-05-10,3775.25,2885,-2527886.7301875,-0.18882648223151788,STOP_LOSS,8,통신
002240,B,2024-05-03,23801.0,2024-05-21,21678.2,561,-1242122.35224,-0.09291956324089738,STOP_LOSS,18,금속
104700,B,2024-04-01,9480.0,2024-05-31,10100.0,1372,794803.716,0.06103771801668588,MAX_HOLD,60,금속
064350,B,2024-04-02,38400.0,2024-06-03,36250.0,336,-773168.7599999998,-0.05985558014533285,MAX_HOLD,62,운송장비·부품
103140,B,2024-04-05,53200.0,2024-06-04,61000.0,243,1836805.4100000001,0.14192081362072714,MAX_HOLD,60,금속
03473K,B,2024-06-04,198100.0,2024-06-05,164000.0,65,-2262754.9749999996,-0.17552563164173415,SOFT_STOP,1,기타금융
073240,B,2024-05-03,7890.0,2024-06-27,6393.75,1695,-2583493.680937499,-0.192957447794352,STOP_LOSS,55,화학
105560,B,2024-04-29,74100.0,2024-06-28,79300.0,178,868791.3000000007,0.0657927593793454,MAX_HOLD,60,기타금융
026890,B,2024-06-04,11070.0,2024-06-28,9360.0,1179,-2063653.807500001,-0.15793422929484757,STOP_LOSS,24,기타금융
004490,B,2024-05-02,103000.0,2024-07-01,103500.0,129,9833.025000000373,0.0007391984654540763,MAX_HOLD,60,전기·전자
090430,B,2024-05-02,172400.0,2024-07-01,169700.0,77,-261713.375,-0.019692405937348383,MAX_HOLD,60,화학
035150,B,2024-05-02,13750.0,2024-07-01,15150.0,972,1301989.1400000006,0.09730591637798354,MAX_HOLD,60,화학
005385,B,2024-05-02,158000.0,2024-07-01,182100.0,84,1964012.8200000003,0.14781169376735745,MAX_HOLD,60,운송장비·부품
012690,B,2024-05-02,3730.0,2024-07-01,3340.0,3585,-1448850.8625000007,-0.10822473726260383,MAX_HOLD,60,종이·목재
039490,B,2024-05-02,132400.0,2024-07-01,125200.0,101,-779881.5999999996,-0.05825325045382098,MAX_HOLD,60,증권
002790,B,2024-05-31,38750.0,2024-07-02,31061.25,333,-2605706.0814375,-0.20170206037250712,STOP_LOSS,32,화학
007660,B,2024-07-01,56794.0,2024-07-17,50374.72,222,-1472570.0723279994,-0.11665984273031954,STOP_LOSS,16,전기·전자
005389,B,2024-05-21,155300.0,2024-07-22,164500.0,84,717034.9199999999,0.054902284137568896,MAX_HOLD,62,운송장비·부품
402340,B,2024-07-12,104700.0,2024-07-22,83500.0,117,-2523307.41,-0.20574934813503154,STOP_LOSS,10,기타금융
006660,B,2024-06-03,12200.0,2024-07-25,13710.0,1048,1525390.7240000013,0.11916832527838898,HARD_STOP,52,운송장비·부품
071970,B,2024-07-01,18600.0,2024-07-25,21650.0,678,2010095.414999999,0.15921166465016837,HARD_STOP,24,기계·장비
082640,B,2024-07-01,7760.0,2024-07-25,7770.0,1626,-35520.78299999982,-0.0028119080583102487,HARD_STOP,24,보험
079550,B,2024-07-01,218000.0,2024-07-25,230000.0,57,631035.5999999996,0.0507251523133717,HARD_STOP,24,금속
009540,B,2024-07-01,160000.0,2024-07-25,185000.0,78,1893079.5,0.15151482045647505,HARD_STOP,24,기타금융
000810,B,2024-07-01,383500.0,2024-07-25,359500.0,32,-816049.5999999996,-0.06642048736521447,HARD_STOP,24,보험
005850,B,2024-07-02,46000.0,2024-07-25,37450.0,273,-2378752.057499999,-0.18920366578434794,HARD_STOP,23,운송장비·부품
000660,B,2024-07-10,237500.0,2024-07-25,196200.0,52,-2191899.58,-0.17727787780894078,HARD_STOP,15,전기·전자
012450,B,2024-07-17,279111.0,2024-07-25,305087.0,44,1089220.6908,0.08859048956453607,HARD_STOP,8,운송장비·부품
280360,B,2024-07-24,187000.0,2024-07-25,185700.0,65,-134086.22499999963,-0.011018692140402143,HARD_STOP,1,음식료·담배
082740,B,2024-07-24,16900.0,2024-07-25,15460.0,723,-1088145.3659999985,-0.0889534431853072,HARD_STOP,1,기계·장비
329180,B,2024-07-24,175800.0,2024-07-25,173000.0,69,-242363.88000000082,-0.019957253936130515,HARD_STOP,1,운송장비·부품
294870,B,2024-08-01,22950.0,2024-08-02,22295.7,520,-388161.70380000025,-0.03248833841082757,STOP_LOSS,1,건설
011000,B,2024-08-01,3160.0,2024-08-02,3046.3,3776,-476986.52895999886,-0.03992895037795134,STOP_LOSS,1,제약
006360,B,2024-08-01,19800.0,2024-08-02,19338.9,602,-325633.69250999764,-0.027287798577090693,STOP_LOSS,1,건설
267250,B,2024-08-01,83100.0,2024-08-02,81507.0,143,-275848.5229499992,-0.023186460119598858,STOP_LOSS,1,기타금융
058730,B,2024-08-01,4220.0,2024-08-02,4088.9,2828,-418587.14113999903,-0.03503441539859485,STOP_LOSS,1,금속
329180,B,2024-08-01,205500.0,2024-08-05,199464.0,58,-397923.1403999999,-0.0333472652435101,STOP_LOSS,4,운송장비·부품
009540,B,2024-08-01,204500.0,2024-08-05,199196.0,58,-355354.5855999999,-0.02992550351936348,STOP_LOSS,4,기타금융
006360,B,2024-08-21,20750.0,2024-09-04,20170.1,563,-373417.7980850022,-0.03192782733591329,STOP_LOSS,14,건설
064350,B,2024-08-22,55000.0,2024-09-04,53449.0,211,-373876.0800500009,-0.03217980322628985,STOP_LOSS,13,운송장비·부품
055550,B,2024-08-27,61800.0,2024-09-04,60561.0,190,-282857.74050000124,-0.024061729496516002,STOP_LOSS,8,기타금융
063160,B,2024-09-02,35050.0,2024-09-04,33844.0,337,-453651.6401000004,-0.038362368297855505,STOP_LOSS,2,제약
326030,B,2024-09-02,116600.0,2024-09-04,113102.0,101,-400539.8309000004,-0.033972431703540966,STOP_LOSS,2,일반서비스
003090,B,2024-09-02,25750.0,2024-09-04,25073.8,459,-357919.11638999917,-0.03024794146925204,STOP_LOSS,2,제약
013890,B,2024-09-02,17222.0,2024-09-04,16732.64,687,-383707.76595600136,-0.03239374173886547,STOP_LOSS,2,기타제조
042660,B,2024-09-02,35050.0,2024-09-04,34186.0,337,-338737.63939999975,-0.02864483874927569,STOP_LOSS,2,운송장비·부품
009420,B,2024-09-02,40250.0,2024-09-04,39138.5,294,-374334.3460499998,-0.031597106185030054,STOP_LOSS,2,제약
011070,B,2024-09-02,278000.0,2024-09-04,271205.0,42,-332419.6995000001,-0.028437637544162352,STOP_LOSS,2,전기·전자
036460,B,2024-08-19,50800.0,2024-09-04,50300.0,231,-163271.95500000007,-0.013897502124525308,SOFT_STOP,16,전기·가스
001530,B,2024-10-11,35820.0,2024-10-21,34616.95,236,-317741.66859000083,-0.03754373153453103,STOP_LOSS,10,유통
000100,B,2024-08-26,110300.0,2024-10-25,149500.0,106,4095005.7799999993,0.3498436453563442,MAX_HOLD,60,제약
175330,B,2024-11-07,18260.0,2024-11-14,17909.9,459,-194585.34109499864,-0.023189827043915767,STOP_LOSS,7,기타금융
175330,B,2024-11-21,18870.0,2024-11-26,18317.0,444,-279158.6286000004,-0.0332810511155415,STOP_LOSS,5,기타금융
030200,B,2024-12-03,49600.0,2024-12-04,48057.5,169,-294281.32662499975,-0.03506672216064426,STOP_LOSS,1,통신
175330,B,2024-11-28,19350.0,2024-12-05,18703.5,432,-312736.82040000055,-0.03736931598429255,STOP_LOSS,7,기타금융
001530,B,2024-12-02,38737.0,2025-01-31,47477.0,216,1847965.3848,0.22060479378678122,MAX_HOLD,60,유통
017960,B,2025-02-20,15620.0,2025-02-28,15139.4,755,-410134.2936499994,-0.03473753135238901,STOP_LOSS,8,금속
021240,B,2025-02-20,85000.0,2025-02-28,82987.0,138,-325067.50769999996,-0.027680657244169203,STOP_LOSS,8,일반서비스
010140,B,2025-02-20,14680.0,2025-02-28,14215.0,803,-420624.4487499986,-0.03564131834221696,STOP_LOSS,8,운송장비·부품
005180,B,2025-03-04,96500.0,2025-03-06,92260.0,121,-559400.182,-0.04785317610136944,STOP_LOSS,2,음식료·담배
100090,B,2025-03-04,15410.0,2025-03-06,14703.5,760,-583373.5869999994,-0.04975438693263935,STOP_LOSS,2,금속
005180,B,2025-03-24,98700.0,2025-03-31,96579.0,120,-302329.56599999964,-0.025496646941124062,STOP_LOSS,7,음식료·담배
084690,B,2025-03-28,12740.0,2025-03-31,12308.9,918,-442533.1500900015,-0.037795017284283326,STOP_LOSS,3,기타금융
306200,B,2025-03-04,160700.0,2025-05-07,176500.0,72,1086805.4400000013,0.09382191189528445,MAX_HOLD,64,금속
003570,B,2025-05-09,36350.0,2025-05-12,33600.0,320,-925095.2000000011,-0.07943883790861976,SOFT_STOP,3,운송장비·부품
012630,B,2025-05-02,19490.0,2025-05-13,18777.0,427,-337674.0125500001,-0.04052833597442983,STOP_LOSS,11,기타금융
329180,B,2025-05-09,417000.0,2025-07-02,407500.0,27,-301905.2249999996,-0.02678376701325846,SOFT_STOP,54,운송장비·부품
484870,B,2025-05-09,112700.0,2025-07-04,153600.0,103,4152679.325000001,0.3573288677204889,HARD_STOP,56,기계·장비
017800,B,2025-05-09,75800.0,2025-07-04,83800.0,153,1172839.8599999994,0.10101338605722147,HARD_STOP,56,기계·장비
278470,B,2025-05-09,97500.0,2025-07-04,147200.0,119,5849282.565000001,0.5035607512898629,HARD_STOP,56,화학
017960,B,2025-05-09,20800.0,2025-07-04,23850.0,560,1655204.6000000015,0.14193881363355232,HARD_STOP,56,금속
000880,B,2025-05-09,50300.0,2025-07-04,90600.0,231,9234198.434999999,0.7938164351552374,HARD_STOP,56,화학
006800,B,2025-05-09,12190.0,2025-07-04,21450.0,955,8769482.32,0.7524328154697569,HARD_STOP,56,증권
032350,B,2025-05-09,10990.0,2025-07-04,17220.0,1060,6536556.249999998,0.5604621564182081,HARD_STOP,56,일반서비스
047810,B,2025-05-09,90900.0,2025-07-04,89200.0,128,-264662.4000000004,-0.02272057101330173,HARD_STOP,56,운송장비·부품
009540,B,2025-05-09,288000.0,2025-07-04,322000.0,40,1308756.0,0.11347679335430921,HARD_STOP,56,기타금융
014830,B,2025-05-09,89800.0,2025-07-04,96600.0,129,827117.0399999991,0.0713184292406716,HARD_STOP,56,화학
000720,B,2025-05-13,43700.0,2025-07-04,74100.0,263,7924492.450000001,0.6887079858163113,HARD_STOP,52,건설
003230,B,2025-05-15,999000.0,2025-07-04,1333000.0,11,3618106.8000000007,0.32886984772316646,HARD_STOP,50,음식료·담배
298040,B,2025-07-03,924000.0,2025-07-04,910000.0,16,-283953.5999999996,-0.019184755712748497,HARD_STOP,1,전기·전자
062040,B,2025-08-06,129000.0,2025-08-11,115176.0,116,-1660205.8271999992,-0.11081921836399763,STOP_LOSS,5,전기·전자
007660,B,2025-08-06,65300.0,2025-08-18,58364.0,231,-1659335.0928000007,-0.10987775696540102,STOP_LOSS,12,전기·전자
042660,B,2025-08-11,114600.0,2025-08-19,110754.0,130,-559586.8589999992,-0.03751806103609117,STOP_LOSS,8,운송장비·부품
017960,B,2025-08-06,30850.0,2025-08-20,29202.5,488,-863332.9389999993,-0.05728015294566835,STOP_LOSS,14,금속
003570,B,2025-08-07,59600.0,2025-08-20,56117.5,252,-936579.8295000009,-0.062287205703374066,STOP_LOSS,13,운송장비·부품
015760,B,2025-08-07,40650.0,2025-08-20,38852.5,370,-724779.0787499994,-0.04813314319528848,STOP_LOSS,13,전기·가스
004800,B,2025-08-08,87700.0,2025-08-20,84435.0,169,-610924.5642499998,-0.041172016491183364,STOP_LOSS,12,기타금융
034020,B,2025-08-12,70000.0,2025-08-20,66870.0,210,-715630.9649999999,-0.04862645814456232,STOP_LOSS,8,기계·장비
003230,B,2025-08-12,1507000.0,2025-08-20,1452750.0,9,-542417.9624999985,-0.039946538256055195,STOP_LOSS,8,음식료·담배
353200,B,2025-08-14,23850.0,2025-08-20,22735.0,613,-741420.894749999,-0.05065435755170856,STOP_LOSS,6,전기·전자
000320,B,2025-09-01,34650.0,2025-09-25,26641.25,419,-3405292.2695624996,-0.23428149078775856,STOP_LOSS,24,기타금융
003230,B,2025-08-28,1511000.0,2025-09-26,1486970.0,9,-271387.9035,-0.019933536723965323,STOP_LOSS,29,음식료·담배
000240,B,2025-08-29,24150.0,2025-09-26,23703.0,602,-327907.20270000026,-0.022528806158631877,STOP_LOSS,28,기타금융
086280,B,2025-09-01,187500.0,2025-09-26,184293.0,77,-305404.27995000035,-0.021129244568745965,STOP_LOSS,25,운송·창고
033530,B,2025-09-01,6190.0,2025-09-26,6017.65,2346,-462679.45135500096,-0.03182455967237038,STOP_LOSS,25,운송장비·부품
001720,B,2025-09-01,151400.0,2025-09-26,147587.0,95,-420136.7067499999,-0.029177091325161,STOP_LOSS,25,증권
064960,B,2025-09-01,37650.0,2025-09-26,36805.5,385,-383603.88412499987,-0.02643371079433949,STOP_LOSS,25,운송장비·부품
009540,B,2025-09-02,412500.0,2025-09-26,404520.0,34,-328022.1060000006,-0.023361519706882584,STOP_LOSS,24,기타금융
035720,B,2025-09-15,65000.0,2025-09-26,63548.0,224,-383984.5184000004,-0.026342269467036012,STOP_LOSS,11,IT 서비스
298040,B,2025-09-15,1428000.0,2025-09-26,1395420.0,10,-383386.8900000006,-0.026816981899387176,STOP_LOSS,11,전기·전자
006220,B,2025-09-29,15410.0,2025-10-01,14759.5,926,-659091.6351499986,-0.04613526534038086,STOP_LOSS,2,은행
034230,B,2025-08-08,19750.0,2025-10-10,20500.0,753,502109.8125,0.033723875770711786,MAX_HOLD,63,오락·문화
014680,B,2025-10-10,221000.0,2025-10-14,211782.5,65,-656266.5443750005,-0.04563262824674705,STOP_LOSS,4,화학
267250,B,2025-10-10,163700.0,2025-10-14,158180.0,88,-543389.9680000003,-0.0376774162370574,STOP_LOSS,4,기타금융
032830,B,2025-09-03,151900.0,2025-11-03,154300.0,94,166392.2199999988,0.011639872869044492,MAX_HOLD,61,보험
00680K,B,2025-10-21,10650.0,2025-11-04,10342.5,1346,-471447.0997499991,-0.032850285551896945,STOP_LOSS,14,증권
123690,B,2025-10-31,12550.0,2025-11-04,12215.5,1217,-468506.329824999,-0.03063952351210444,STOP_LOSS,4,유통
071055,B,2025-11-03,129500.0,2025-11-04,126041.0,120,-477569.51400000043,-0.030696328180121846,STOP_LOSS,1,기타금융
009420,B,2025-11-03,41150.0,2025-11-04,39932.75,378,-522537.4145250004,-0.03355495038542859,STOP_LOSS,1,제약
039490,B,2025-10-21,281500.0,2025-11-05,272590.0,50,-501893.2750000004,-0.03561753184548252,STOP_LOSS,15,증권
014680,B,2025-10-31,228000.0,2025-11-05,221586.0,67,-491101.87289999984,-0.03211166237773927,STOP_LOSS,5,화학
004800,B,2025-11-03,133900.0,2025-11-05,129202.0,116,-607043.1843999997,-0.039037488516286904,STOP_LOSS,2,기타금융
034220,B,2025-09-15,12110.0,2025-11-14,13270.0,1202,1330526.2540000007,0.09130103188929763,MAX_HOLD,60,전기·전자
009420,B,2025-11-06,43900.0,2025-11-14,42115.0,340,-666306.245000001,-0.04458936573737475,STOP_LOSS,8,제약
039490,B,2025-11-11,303000.0,2025-11-14,292005.0,48,-585833.5079999994,-0.040233812798450064,STOP_LOSS,3,증권
071055,B,2025-11-13,130800.0,2025-11-14,126579.0,114,-540910.3976999987,-0.03623377496612832,STOP_LOSS,1,기타금융
267260,B,2025-10-02,610000.0,2025-11-24,761000.0,23,3405231.6499999985,0.24243194097279921,HARD_STOP,53,전기·전자
005935,B,2025-10-02,69900.0,2025-11-24,74100.0,204,795808.0800000001,0.055744477541814046,HARD_STOP,53,전기·전자
298040,B,2025-10-16,1653000.0,2025-11-24,1934000.0,8,2187150.0,0.16520248538137586,HARD_STOP,39,전기·전자
267250,B,2025-10-21,171500.0,2025-11-24,208000.0,83,2962201.5250000004,0.20786110550126832,HARD_STOP,34,기타금융
000670,B,2025-12-01,66641.0,2025-12-16,64425.8,214,-531125.157639999,-0.03719995740286788,STOP_LOSS,15,금속
161390,B,2025-12-01,61100.0,2025-12-16,59975.0,233,-319720.56124999933,-0.022432324757788728,STOP_LOSS,15,화학
000240,B,2025-12-01,29850.0,2025-12-16,29155.5,478,-389491.71554999985,-0.027266339689256843,STOP_LOSS,15,기타금융
007070,B,2025-12-03,22900.0,2025-12-16,22445.5,623,-340811.66717500053,-0.023861172097502756,STOP_LOSS,13,유통
181710,B,2025-12-03,33400.0,2025-12-16,32701.0,427,-356065.8846500013,-0.024937727302225286,STOP_LOSS,13,IT 서비스
009150,B,2025-12-04,259000.0,2025-12-16,255000.0,54,-272705.4000000004,-0.01947605813160428,SOFT_STOP,12,전기·전자
009155,B,2025-12-10,124000.0,2025-12-17,120256.0,115,-487755.8479999993,-0.03416518745378294,STOP_LOSS,7,전기·전자
010130,B,2025-12-01,1355000.0,2025-12-19,1293380.0,10,-669937.2100000009,-0.049385067688763155,STOP_LOSS,18,금속
000990,B,2025-12-23,68300.0,2025-12-30,66834.5,206,-358688.5956500005,-0.025464226754166857,STOP_LOSS,7,전기·전자
204320,B,2025-12-01,49500.0,2026-01-30,64800.0,288,4334951.519999998,0.303729801637208,MAX_HOLD,60,운송장비·부품
417310,B,2026-01-05,8820.0,2026-02-02,8714.55,1639,-231592.21197750047,-0.016002110328224614,STOP_LOSS,28,부동산
010060,B,2026-01-26,125100.0,2026-02-02,121302.0,121,-520264.4138999991,-0.03433067080770777,STOP_LOSS,7,기타금융
039490,B,2026-02-04,454000.0,2026-02-05,439847.5,36,-574997.4045000002,-0.0351405357957292,STOP_LOSS,1,증권
00680K,B,2026-02-04,18200.0,2026-02-05,17621.36,902,-587700.8168239985,-0.03575849377611342,STOP_LOSS,1,증권
000660,B,2026-01-02,651000.0,2026-03-03,1022000.0,22,8079201.9,0.5634633075189339,MAX_HOLD,60,전기·전자
005930,B,2026-01-02,120200.0,2026-03-03,209500.0,119,10536705.655,0.7357906543913767,MAX_HOLD,60,전기·전자
032350,B,2026-01-23,23500.0,2026-03-03,22511.5,654,-707584.7869499996,-0.045986856604266775,STOP_LOSS,39,일반서비스
111770,B,2026-02-06,88900.0,2026-03-03,97900.0,177,1523785.92,0.09672745858573101,RAL_CRASH,25,유통
402340,B,2026-01-05,407500.0,2026-03-04,549000.0,35,4879413.875,0.3417219277585378,HARD_STOP,58,기타금융
005935,B,2026-01-05,97500.0,2026-03-04,118400.0,148,3024912.0599999987,0.20938582168967218,HARD_STOP,58,전기·전자
005380,B,2026-01-08,361000.0,2026-03-04,560000.0,40,7877314.0,0.5448937323186369,HARD_STOP,55,운송장비·부품
010120,B,2026-01-15,536000.0,2026-03-04,684000.0,27,3924876.5999999996,0.27089332342433065,HARD_STOP,48,전기·전자
009970,B,2026-01-29,200500.0,2026-03-04,248500.0,79,3715871.6500000004,0.23432578719011793,HARD_STOP,34,기타금융
244920,B,2026-02-03,12610.0,2026-03-04,13110.0,1286,574615.663999999,0.035393397513557204,HARD_STOP,29,기타금융
004170,B,2026-02-04,322000.0,2026-03-04,349500.0,51,1331032.4250000026,0.08095868322857303,HARD_STOP,28,유통
120110,B,2026-02-10,62400.0,2026-03-04,63300.0,266,170640.3299999982,0.010268719818362622,HARD_STOP,22,화학
